,Month,Year,Category,ProvidedValue,Country
18920,12,2018,Fossil_Oil_shale,,FR
18921,12,2018,Fossil_Peat,,FR
18922,12,2018,Geothermal,,FR
18923,12,2018,Hydro_Pure_pumped_Storage,,FR
18924,12,2018,Hydro_RunOfRiver_and_poundage,2744.71,FR
18925,12,2018,Hydro_Pure_storage,,FR
18926,12,2018,Hydro_Marine,,FR
18927,12,2018,Nuclear,38882.47,FR
18928,12,2018,Other_renewable,,FR
18929,12,2018,Wind_offshore,,FR
18930,12,2018,Wind_onshore,3605.45,FR
18931,12,2018,Non_identified_net_gen,,FR
18932,12,2018,Imports,1320.45,FR
18933,12,2018,Exports,6497.46,FR
18934,12,2018,Biogas,209.87,FR
18935,12,2018,Fossil_Mixed_fuels,,FR
18936,12,2018,Fossil_Other,,FR
18937,12,2018,Hydro_Mixed_pumped_storage_non_renewable,462.71,FR
18938,12,2018,Hydro_Mixed_pumped_storage_renewable,1951.72,FR
18939,12,2018,Other_non_renewable,,FR
18940,12,2018,Solar_PV,325.73,FR
18941,12,2018,Solar_Thermal,,FR
18942,12,2018,Waste_non_renewable,197.69,FR
18943,12,2018,Waste_renewable,219.76,FR
18944,12,2018,Consumption_of_pumps,661.02,FR
18945,12,2018,Transmission losses,942.5,FR
18946,1,2019,Comments,,FR
18947,1,2019,Biomass,234.24,FR
18948,1,2019,Fossil_Brown_coal_Lignite,,FR
18949,1,2019,Fossil_Coal_derived_gas,,FR
18950,1,2019,Fossil_Gas,5808.12,FR
18951,1,2019,Fossil_Hard_coal,425.69,FR
18952,1,2019,Fossil_Oil,255.45,FR
18953,1,2019,Fossil_Oil_shale,,FR
18954,1,2019,Fossil_Peat,,FR
18955,1,2019,Geothermal,,FR
18956,1,2019,Hydro_Pure_pumped_Storage,,FR
18957,1,2019,Hydro_RunOfRiver_and_poundage,2240.29,FR
18958,1,2019,Hydro_Pure_storage,,FR
18959,1,2019,Hydro_Marine,,FR
18960,1,2019,Nuclear,40150.44,FR
18961,1,2019,Other_renewable,,FR
18962,1,2019,Wind_offshore,,FR
18963,1,2019,Wind_onshore,2949.94,FR
18964,1,2019,Non_identified_net_gen,,FR
18965,1,2019,Imports,2745.9,FR
18966,1,2019,Exports,4118.28,FR
18967,1,2019,Biogas,223.66,FR
18968,1,2019,Fossil_Mixed_fuels,,FR
18969,1,2019,Fossil_Other,,FR
18970,1,2019,Hydro_Mixed_pumped_storage_non_renewable,365.37,FR
18971,1,2019,Hydro_Mixed_pumped_storage_renewable,2444.98,FR
18972,1,2019,Other_non_renewable,,FR
18973,1,2019,Solar_PV,395.16,FR
18974,1,2019,Solar_Thermal,,FR
18975,1,2019,Waste_non_renewable,196.27,FR
18976,1,2019,Waste_renewable,227.28,FR
18977,1,2019,Consumption_of_pumps,521.96,FR
18978,1,2019,Transmission losses,1167.29,FR
18979,2,2019,Comments,,FR
18980,2,2019,Biomass,216.28,FR
18981,2,2019,Fossil_Brown_coal_Lignite,,FR
18982,2,2019,Fossil_Coal_derived_gas,,FR
18983,2,2019,Fossil_Gas,4503.77,FR
18984,2,2019,Fossil_Hard_coal,241.9,FR
18985,2,2019,Fossil_Oil,179.65,FR
18986,2,2019,Fossil_Oil_shale,,FR
18987,2,2019,Fossil_Peat,,FR
18988,2,2019,Geothermal,,FR
18989,2,2019,Hydro_Pure_pumped_Storage,,FR
18990,2,2019,Hydro_RunOfRiver_and_poundage,2508.16,FR
18991,2,2019,Hydro_Pure_storage,,FR
18992,2,2019,Hydro_Marine,,FR
18993,2,2019,Nuclear,36079.77,FR
18994,2,2019,Other_renewable,,FR
18995,2,2019,Wind_offshore,,FR
18996,2,2019,Wind_onshore,2604.57,FR
18997,2,2019,Non_identified_net_gen,,FR
18998,2,2019,Imports,967.91,FR
18999,2,2019,Exports,6527.77,FR
19000,2,2019,Biogas,201.87,FR
19001,2,2019,Fossil_Mixed_fuels,,FR
19002,2,2019,Fossil_Other,,FR
19003,2,2019,Hydro_Mixed_pumped_storage_non_renewable,313.08,FR
19004,2,2019,Hydro_Mixed_pumped_storage_renewable,2240.97,FR
19005,2,2019,Other_non_renewable,,FR
19006,2,2019,Solar_PV,762.92,FR
19007,2,2019,Solar_Thermal,,FR
19008,2,2019,Waste_non_renewable,177.44,FR
19009,2,2019,Waste_renewable,205.21,FR
19010,2,2019,Consumption_of_pumps,447.26,FR
19011,2,2019,Transmission losses,906.61,FR
19012,3,2019,Comments,,FR
19013,3,2019,Biomass,242.63,FR
19014,3,2019,Fossil_Brown_coal_Lignite,,FR
19015,3,2019,Fossil_Coal_derived_gas,,FR
19016,3,2019,Fossil_Gas,3201.74,FR
19017,3,2019,Fossil_Hard_coal,20.17,FR
19018,3,2019,Fossil_Oil,186.08,FR
19019,3,2019,Fossil_Oil_shale,,FR
19020,3,2019,Fossil_Peat,,FR
19021,3,2019,Geothermal,,FR
19022,3,2019,Hydro_Pure_pumped_Storage,,FR
19023,3,2019,Hydro_RunOfRiver_and_poundage,2802.31,FR
19024,3,2019,Hydro_Pure_storage,,FR
19025,3,2019,Hydro_Marine,,FR
19026,3,2019,Nuclear,35487.23,FR
19027,3,2019,Other_renewable,,FR
19028,3,2019,Wind_offshore,,FR
19029,3,2019,Wind_onshore,4485.8,FR
19030,3,2019,Non_identified_net_gen,,FR
19031,3,2019,Imports,651.13,FR
19032,3,2019,Exports,7484.42,FR
19033,3,2019,Biogas,224.47,FR
19034,3,2019,Fossil_Mixed_fuels,,FR
19035,3,2019,Fossil_Other,,FR
19036,3,2019,Hydro_Mixed_pumped_storage_non_renewable,397.3,FR
19037,3,2019,Hydro_Mixed_pumped_storage_renewable,1975.06,FR
19038,3,2019,Other_non_renewable,,FR
19039,3,2019,Solar_PV,1097.04,FR
19040,3,2019,Solar_Thermal,,FR
19041,3,2019,Waste_non_renewable,196.22,FR
19042,3,2019,Waste_renewable,227.64,FR
19043,3,2019,Consumption_of_pumps,567.57,FR
19044,3,2019,Transmission losses,849.3,FR
19045,4,2019,Comments,,FR
19046,4,2019,Biomass,227.31,FR
19047,4,2019,Fossil_Brown_coal_Lignite,,FR
19048,4,2019,Fossil_Coal_derived_gas,,FR
19049,4,2019,Fossil_Gas,2024.16,FR
19050,4,2019,Fossil_Hard_coal,24.16,FR
19051,4,2019,Fossil_Oil,219.05,FR
19052,4,2019,Fossil_Oil_shale,,FR
19053,4,2019,Fossil_Peat,,FR
19054,4,2019,Geothermal,,FR
19055,4,2019,Hydro_Pure_pumped_Storage,,FR
19056,4,2019,Hydro_RunOfRiver_and_poundage,2494.76,FR
19057,4,2019,Hydro_Pure_storage,,FR
19058,4,2019,Hydro_Marine,,FR
19059,4,2019,Nuclear,31756.65,FR
19060,4,2019,Other_renewable,,FR
19061,4,2019,Wind_offshore,,FR
19062,4,2019,Wind_onshore,2505.01,FR
19063,4,2019,Non_identified_net_gen,,FR
19064,4,2019,Imports,1095.02,FR
19065,4,2019,Exports,5516.36,FR
19066,4,2019,Biogas,211.74,FR
19067,4,2019,Fossil_Mixed_fuels,,FR
19068,4,2019,Fossil_Other,,FR
19069,4,2019,Hydro_Mixed_pumped_storage_non_renewable,277.85,FR
19070,4,2019,Hydro_Mixed_pumped_storage_renewable,1739.08,FR
19071,4,2019,Other_non_renewable,,FR
19072,4,2019,Solar_PV,1014.32,FR
19073,4,2019,Solar_Thermal,,FR
19074,4,2019,Waste_non_renewable,153.08,FR
19075,4,2019,Waste_renewable,173.76,FR
19076,4,2019,Consumption_of_pumps,396.93,FR
19077,4,2019,Transmission losses,704.87,FR
19078,5,2019,Comments,,FR
19079,5,2019,Biomass,238.92,FR
19080,5,2019,Fossil_Brown_coal_Lignite,,FR
19081,5,2019,Fossil_Coal_derived_gas,,FR
19082,5,2019,Fossil_Gas,1874.84,FR
19083,5,2019,Fossil_Hard_coal,3.93,FR
19084,5,2019,Fossil_Oil,149.39,FR
19085,5,2019,Fossil_Oil_shale,,FR
19086,5,2019,Fossil_Peat,,FR
19087,5,2019,Geothermal,,FR
19088,5,2019,Hydro_Pure_pumped_Storage,,FR
19089,5,2019,Hydro_RunOfRiver_and_poundage,3226.57,FR
19090,5,2019,Hydro_Pure_storage,,FR
19091,5,2019,Hydro_Marine,,FR
19092,5,2019,Nuclear,31668.78,FR
19093,5,2019,Other_renewable,,FR
19094,5,2019,Wind_offshore,,FR
19095,5,2019,Wind_onshore,2235.74,FR
19096,5,2019,Non_identified_net_gen,,FR
19097,5,2019,Imports,294.27,FR
19098,5,2019,Exports,7765.88,FR
19099,5,2019,Biogas,216.75,FR
19100,5,2019,Fossil_Mixed_fuels,,FR
19101,5,2019,Fossil_Other,,FR
19102,5,2019,Hydro_Mixed_pumped_storage_non_renewable,418.08,FR
19103,5,2019,Hydro_Mixed_pumped_storage_renewable,1921.49,FR
19104,5,2019,Other_non_renewable,,FR
19105,5,2019,Solar_PV,1361.68,FR
19106,5,2019,Solar_Thermal,,FR
19107,5,2019,Waste_non_renewable,176.7,FR
19108,5,2019,Waste_renewable,198.59,FR
19109,5,2019,Consumption_of_pumps,597.26,FR
19110,5,2019,Transmission losses,661.71,FR
19111,6,2019,Comments,,FR
19112,6,2019,Biomass,181.6,FR
19113,6,2019,Fossil_Brown_coal_Lignite,,FR
19114,6,2019,Fossil_Coal_derived_gas,,FR
19115,6,2019,Fossil_Gas,1658.48,FR
19116,6,2019,Fossil_Hard_coal,13.86,FR
19117,6,2019,Fossil_Oil,158.53,FR
19118,6,2019,Fossil_Oil_shale,,FR
19119,6,2019,Fossil_Peat,,FR
19120,6,2019,Geothermal,,FR
19121,6,2019,Hydro_Pure_pumped_Storage,,FR
19122,6,2019,Hydro_RunOfRiver_and_poundage,3421.44,FR
19123,6,2019,Hydro_Pure_storage,,FR
19124,6,2019,Hydro_Marine,,FR
19125,6,2019,Nuclear,28560.74,FR
19126,6,2019,Other_renewable,,FR
19127,6,2019,Wind_offshore,,FR
19128,6,2019,Wind_onshore,1871.54,FR
19129,6,2019,Non_identified_net_gen,,FR
19130,6,2019,Imports,387.15,FR
19131,6,2019,Exports,7486.89,FR
19132,6,2019,Biogas,200.94,FR
19133,6,2019,Fossil_Mixed_fuels,,FR
19134,6,2019,Fossil_Other,,FR
19135,6,2019,Hydro_Mixed_pumped_storage_non_renewable,379.41,FR
19136,6,2019,Hydro_Mixed_pumped_storage_renewable,1969.34,FR
19137,6,2019,Other_non_renewable,,FR
19138,6,2019,Solar_PV,1441.61,FR
19139,6,2019,Solar_Thermal,,FR
19140,6,2019,Waste_non_renewable,167.82,FR
19141,6,2019,Waste_renewable,187.23,FR
19142,6,2019,Consumption_of_pumps,542.01,FR
19143,6,2019,Transmission losses,607.93,FR
19144,1,2016,Comments,,GB
19145,1,2016,Biomass,1270,GB
19146,1,2016,Fossil_Brown_coal_Lignite,,GB
19147,1,2016,Fossil_Coal_derived_gas,,GB
19148,1,2016,Fossil_Gas,10538,GB
19149,1,2016,Fossil_Hard_coal,5089,GB
19150,1,2016,Fossil_Oil,5,GB
19151,1,2016,Fossil_Oil_shale,,GB
19152,1,2016,Fossil_Peat,,GB
19153,1,2016,Geothermal,,GB
19154,1,2016,Hydro_Pure_pumped_Storage,,GB
19155,1,2016,Hydro_RunOfRiver_and_poundage,,GB
19156,1,2016,Hydro_Pure_storage,272,GB
19157,1,2016,Hydro_Marine,,GB
19158,1,2016,Nuclear,5664,GB
19159,1,2016,Other_renewable,,GB
19160,1,2016,Wind_offshore,1579,GB
19161,1,2016,Wind_onshore,1579,GB
19162,1,2016,Non_identified_net_gen,,GB
19163,1,2016,Imports,2050,GB
19164,1,2016,Exports,218,GB
19165,1,2016,Biogas,,GB
19166,1,2016,Fossil_Mixed_fuels,,GB
19167,1,2016,Fossil_Other,,GB
19168,1,2016,Hydro_Mixed_pumped_storage_non_renewable,,GB
19169,1,2016,Hydro_Mixed_pumped_storage_renewable,524,GB
19170,1,2016,Other_non_renewable,,GB
19171,1,2016,Solar_PV,600,GB
19172,1,2016,Solar_Thermal,,GB
19173,1,2016,Waste_non_renewable,,GB
19174,1,2016,Waste_renewable,6,GB
19175,1,2016,Consumption_of_pumps,353,GB
19176,1,2016,Transmission losses,613,GB
19177,2,2016,Comments,,GB
19178,2,2016,Biomass,1347,GB
19179,2,2016,Fossil_Brown_coal_Lignite,,GB
19180,2,2016,Fossil_Coal_derived_gas,,GB
19181,2,2016,Fossil_Gas,9464,GB
19182,2,2016,Fossil_Hard_coal,5067,GB
19183,2,2016,Fossil_Oil,4,GB
19184,2,2016,Fossil_Oil_shale,,GB
19185,2,2016,Fossil_Peat,,GB
19186,2,2016,Geothermal,,GB
19187,2,2016,Hydro_Pure_pumped_Storage,,GB
19188,2,2016,Hydro_RunOfRiver_and_poundage,,GB
19189,2,2016,Hydro_Pure_storage,247,GB
19190,2,2016,Hydro_Marine,,GB
19191,2,2016,Nuclear,5211,GB
19192,2,2016,Other_renewable,,GB
19193,2,2016,Wind_offshore,1329,GB
19194,2,2016,Wind_onshore,1329,GB
19195,2,2016,Non_identified_net_gen,,GB
19196,2,2016,Imports,2200,GB
19197,2,2016,Exports,168,GB
19198,2,2016,Biogas,,GB
19199,2,2016,Fossil_Mixed_fuels,,GB
19200,2,2016,Fossil_Other,,GB
19201,2,2016,Hydro_Mixed_pumped_storage_non_renewable,,GB
19202,2,2016,Hydro_Mixed_pumped_storage_renewable,468,GB
19203,2,2016,Other_non_renewable,,GB
19204,2,2016,Solar_PV,600,GB
19205,2,2016,Solar_Thermal,,GB
19206,2,2016,Waste_non_renewable,,GB
19207,2,2016,Waste_renewable,5,GB
19208,2,2016,Consumption_of_pumps,335,GB
19209,2,2016,Transmission losses,545,GB
19210,3,2016,Comments,,GB
19211,3,2016,Biomass,1468,GB
19212,3,2016,Fossil_Brown_coal_Lignite,,GB
19213,3,2016,Fossil_Coal_derived_gas,,GB
19214,3,2016,Fossil_Gas,11252,GB
19215,3,2016,Fossil_Hard_coal,4289,GB
19216,3,2016,Fossil_Oil,2,GB
19217,3,2016,Fossil_Oil_shale,,GB
19218,3,2016,Fossil_Peat,,GB
19219,3,2016,Geothermal,,GB
19220,3,2016,Hydro_Pure_pumped_Storage,,GB
19221,3,2016,Hydro_RunOfRiver_and_poundage,,GB
19222,3,2016,Hydro_Pure_storage,263,GB
19223,3,2016,Hydro_Marine,,GB
19224,3,2016,Nuclear,5270,GB
19225,3,2016,Other_renewable,,GB
19226,3,2016,Wind_offshore,985,GB
19227,3,2016,Wind_onshore,985,GB
19228,3,2016,Non_identified_net_gen,,GB
19229,3,2016,Imports,2318,GB
19230,3,2016,Exports,182,GB
19231,3,2016,Biogas,,GB
19232,3,2016,Fossil_Mixed_fuels,,GB
19233,3,2016,Fossil_Other,,GB
19234,3,2016,Hydro_Mixed_pumped_storage_non_renewable,,GB
19235,3,2016,Hydro_Mixed_pumped_storage_renewable,370,GB
19236,3,2016,Other_non_renewable,,GB
19237,3,2016,Solar_PV,600,GB
19238,3,2016,Solar_Thermal,,GB
19239,3,2016,Waste_non_renewable,,GB
19240,3,2016,Waste_renewable,6,GB
19241,3,2016,Consumption_of_pumps,342,GB
19242,3,2016,Transmission losses,497,GB
19243,4,2016,Comments,,GB
19244,4,2016,Biomass,1362,GB
19245,4,2016,Fossil_Brown_coal_Lignite,,GB
19246,4,2016,Fossil_Coal_derived_gas,,GB
19247,4,2016,Fossil_Gas,11379,GB
19248,4,2016,Fossil_Hard_coal,1955,GB
19249,4,2016,Fossil_Oil,1,GB
19250,4,2016,Fossil_Oil_shale,,GB
19251,4,2016,Fossil_Peat,,GB
19252,4,2016,Geothermal,,GB
19253,4,2016,Hydro_Pure_pumped_Storage,,GB
19254,4,2016,Hydro_RunOfRiver_and_poundage,,GB
19255,4,2016,Hydro_Pure_storage,238,GB
19256,4,2016,Hydro_Marine,,GB
19257,4,2016,Nuclear,4983,GB
19258,4,2016,Other_renewable,,GB
19259,4,2016,Wind_offshore,1012,GB
19260,4,2016,Wind_onshore,1012,GB
19261,4,2016,Non_identified_net_gen,,GB
19262,4,2016,Imports,1972,GB
19263,4,2016,Exports,137,GB
19264,4,2016,Biogas,,GB
19265,4,2016,Fossil_Mixed_fuels,,GB
19266,4,2016,Fossil_Other,,GB
19267,4,2016,Hydro_Mixed_pumped_storage_non_renewable,,GB
19268,4,2016,Hydro_Mixed_pumped_storage_renewable,250,GB
19269,4,2016,Other_non_renewable,,GB
19270,4,2016,Solar_PV,1000,GB
19271,4,2016,Solar_Thermal,,GB
19272,4,2016,Waste_non_renewable,,GB
19273,4,2016,Waste_renewable,6,GB
19274,4,2016,Consumption_of_pumps,323,GB
19275,4,2016,Transmission losses,435,GB
19276,5,2016,Comments,,GB
19277,5,2016,Biomass,1427,GB
19278,5,2016,Fossil_Brown_coal_Lignite,,GB
19279,5,2016,Fossil_Coal_derived_gas,,GB
19280,5,2016,Fossil_Gas,10194,GB
19281,5,2016,Fossil_Hard_coal,1064,GB
19282,5,2016,Fossil_Oil,1,GB
19283,5,2016,Fossil_Oil_shale,,GB
19284,5,2016,Fossil_Peat,,GB
19285,5,2016,Geothermal,,GB
19286,5,2016,Hydro_Pure_pumped_Storage,,GB
19287,5,2016,Hydro_RunOfRiver_and_poundage,,GB
19288,5,2016,Hydro_Pure_storage,219,GB
19289,5,2016,Hydro_Marine,,GB
19290,5,2016,Nuclear,5201,GB
19291,5,2016,Other_renewable,,GB
19292,5,2016,Wind_offshore,962,GB
19293,5,2016,Wind_onshore,962,GB
19294,5,2016,Non_identified_net_gen,,GB
19295,5,2016,Imports,2023,GB
19296,5,2016,Exports,129,GB
19297,5,2016,Biogas,,GB
19298,5,2016,Fossil_Mixed_fuels,,GB
19299,5,2016,Fossil_Other,,GB
19300,5,2016,Hydro_Mixed_pumped_storage_non_renewable,,GB
19301,5,2016,Hydro_Mixed_pumped_storage_renewable,183,GB
19302,5,2016,Other_non_renewable,,GB
19303,5,2016,Solar_PV,1000,GB
19304,5,2016,Solar_Thermal,,GB
19305,5,2016,Waste_non_renewable,,GB
19306,5,2016,Waste_renewable,6,GB
19307,5,2016,Consumption_of_pumps,308,GB
19308,5,2016,Transmission losses,407,GB
19309,6,2016,Comments,,GB
19310,6,2016,Biomass,1097,GB
19311,6,2016,Fossil_Brown_coal_Lignite,,GB
19312,6,2016,Fossil_Coal_derived_gas,,GB
19313,6,2016,Fossil_Gas,10360,GB
19314,6,2016,Fossil_Hard_coal,1522,GB
19315,6,2016,Fossil_Oil,2,GB
19316,6,2016,Fossil_Oil_shale,,GB
19317,6,2016,Fossil_Peat,,GB
19318,6,2016,Geothermal,,GB
19319,6,2016,Hydro_Pure_pumped_Storage,,GB
19320,6,2016,Hydro_RunOfRiver_and_poundage,,GB
19321,6,2016,Hydro_Pure_storage,229,GB
19322,6,2016,Hydro_Marine,,GB
19323,6,2016,Nuclear,5385,GB
19324,6,2016,Other_renewable,,GB
19325,6,2016,Wind_offshore,537,GB
19326,6,2016,Wind_onshore,537,GB
19327,6,2016,Non_identified_net_gen,,GB
19328,6,2016,Imports,1976,GB
19329,6,2016,Exports,84,GB
19330,6,2016,Biogas,,GB
19331,6,2016,Fossil_Mixed_fuels,,GB
19332,6,2016,Fossil_Other,,GB
19333,6,2016,Hydro_Mixed_pumped_storage_non_renewable,,GB
19334,6,2016,Hydro_Mixed_pumped_storage_renewable,96,GB
19335,6,2016,Other_non_renewable,,GB
19336,6,2016,Solar_PV,1000,GB
19337,6,2016,Solar_Thermal,,GB
19338,6,2016,Waste_non_renewable,,GB
19339,6,2016,Waste_renewable,6,GB
19340,6,2016,Consumption_of_pumps,317,GB
19341,6,2016,Transmission losses,397,GB
19342,7,2016,Comments,,GB
19343,7,2016,Biomass,798,GB
19344,7,2016,Fossil_Brown_coal_Lignite,,GB
19345,7,2016,Fossil_Coal_derived_gas,,GB
19346,7,2016,Fossil_Gas,9941,GB
19347,7,2016,Fossil_Hard_coal,956,GB
19348,7,2016,Fossil_Oil,0,GB
19349,7,2016,Fossil_Oil_shale,,GB
19350,7,2016,Fossil_Peat,,GB
19351,7,2016,Geothermal,,GB
19352,7,2016,Hydro_Pure_pumped_Storage,,GB
19353,7,2016,Hydro_RunOfRiver_and_poundage,,GB
19354,7,2016,Hydro_Pure_storage,219,GB
19355,7,2016,Hydro_Marine,,GB
19356,7,2016,Nuclear,5938,GB
19357,7,2016,Other_renewable,,GB
19358,7,2016,Wind_offshore,775,GB
19359,7,2016,Wind_onshore,775,GB
19360,7,2016,Non_identified_net_gen,,GB
19361,7,2016,Imports,1838,GB
19362,7,2016,Exports,69,GB
19363,7,2016,Biogas,,GB
19364,7,2016,Fossil_Mixed_fuels,,GB
19365,7,2016,Fossil_Other,,GB
19366,7,2016,Hydro_Mixed_pumped_storage_non_renewable,,GB
19367,7,2016,Hydro_Mixed_pumped_storage_renewable,208,GB
19368,7,2016,Other_non_renewable,,GB
19369,7,2016,Solar_PV,1000,GB
19370,7,2016,Solar_Thermal,,GB
19371,7,2016,Waste_non_renewable,,GB
19372,7,2016,Waste_renewable,7,GB
19373,7,2016,Consumption_of_pumps,293,GB
19374,7,2016,Transmission losses,398,GB
19375,8,2016,Comments,,GB
19376,8,2016,Biomass,730,GB
19377,8,2016,Fossil_Brown_coal_Lignite,,GB
19378,8,2016,Fossil_Coal_derived_gas,,GB
19379,8,2016,Fossil_Gas,9894,GB
19380,8,2016,Fossil_Hard_coal,629,GB
19381,8,2016,Fossil_Oil,2,GB
19382,8,2016,Fossil_Oil_shale,,GB
19383,8,2016,Fossil_Peat,,GB
19384,8,2016,Geothermal,,GB
19385,8,2016,Hydro_Pure_pumped_Storage,,GB
19386,8,2016,Hydro_RunOfRiver_and_poundage,,GB
19387,8,2016,Hydro_Pure_storage,239,GB
19388,8,2016,Hydro_Marine,,GB
19389,8,2016,Nuclear,5856,GB
19390,8,2016,Other_renewable,,GB
19391,8,2016,Wind_offshore,942,GB
19392,8,2016,Wind_onshore,942,GB
19393,8,2016,Non_identified_net_gen,,GB
19394,8,2016,Imports,1921,GB
19395,8,2016,Exports,114,GB
19396,8,2016,Biogas,,GB
19397,8,2016,Fossil_Mixed_fuels,,GB
19398,8,2016,Fossil_Other,,GB
19399,8,2016,Hydro_Mixed_pumped_storage_non_renewable,,GB
19400,8,2016,Hydro_Mixed_pumped_storage_renewable,239,GB
19401,8,2016,Other_non_renewable,,GB
19402,8,2016,Solar_PV,1000,GB
19403,8,2016,Solar_Thermal,,GB
19404,8,2016,Waste_non_renewable,,GB
19405,8,2016,Waste_renewable,7,GB
19406,8,2016,Consumption_of_pumps,324,GB
19407,8,2016,Transmission losses,364,GB
19408,9,2016,Comments,,GB
19409,9,2016,Biomass,940,GB
19410,9,2016,Fossil_Brown_coal_Lignite,,GB
19411,9,2016,Fossil_Coal_derived_gas,,GB
19412,9,2016,Fossil_Gas,10305,GB
19413,9,2016,Fossil_Hard_coal,1145,GB
19414,9,2016,Fossil_Oil,4,GB
19415,9,2016,Fossil_Oil_shale,,GB
19416,9,2016,Fossil_Peat,,GB
19417,9,2016,Geothermal,,GB
19418,9,2016,Hydro_Pure_pumped_Storage,,GB
19419,9,2016,Hydro_RunOfRiver_and_poundage,,GB
19420,9,2016,Hydro_Pure_storage,234,GB
19421,9,2016,Hydro_Marine,,GB
19422,9,2016,Nuclear,5722,GB
19423,9,2016,Other_renewable,,GB
19424,9,2016,Wind_offshore,982,GB
19425,9,2016,Wind_onshore,982,GB
19426,9,2016,Non_identified_net_gen,,GB
19427,9,2016,Imports,1248,GB
19428,9,2016,Exports,111,GB
19429,9,2016,Biogas,,GB
19430,9,2016,Fossil_Mixed_fuels,,GB
19431,9,2016,Fossil_Other,,GB
19432,9,2016,Hydro_Mixed_pumped_storage_non_renewable,,GB
19433,9,2016,Hydro_Mixed_pumped_storage_renewable,244,GB
19434,9,2016,Other_non_renewable,,GB
19435,9,2016,Solar_PV,1000,GB
19436,9,2016,Solar_Thermal,,GB
19437,9,2016,Waste_non_renewable,,GB
19438,9,2016,Waste_renewable,7,GB
19439,9,2016,Consumption_of_pumps,305,GB
19440,9,2016,Transmission losses,348,GB
19441,10,2016,Comments,,GB
19442,10,2016,Biomass,790,GB
19443,10,2016,Fossil_Brown_coal_Lignite,,GB
19444,10,2016,Fossil_Coal_derived_gas,,GB
19445,10,2016,Fossil_Gas,12714,GB
19446,10,2016,Fossil_Hard_coal,2085,GB
19447,10,2016,Fossil_Oil,10,GB
19448,10,2016,Fossil_Oil_shale,,GB
19449,10,2016,Fossil_Peat,,GB
19450,10,2016,Geothermal,,GB
19451,10,2016,Hydro_Pure_pumped_Storage,,GB
19452,10,2016,Hydro_RunOfRiver_and_poundage,,GB
19453,10,2016,Hydro_Pure_storage,275,GB
19454,10,2016,Hydro_Marine,,GB
19455,10,2016,Nuclear,5674,GB
19456,10,2016,Other_renewable,,GB
19457,10,2016,Wind_offshore,965,GB
19458,10,2016,Wind_onshore,965,GB
19459,10,2016,Non_identified_net_gen,,GB
19460,10,2016,Imports,832,GB
19461,10,2016,Exports,406,GB
19462,10,2016,Biogas,,GB
19463,10,2016,Fossil_Mixed_fuels,,GB
19464,10,2016,Fossil_Other,,GB
19465,10,2016,Hydro_Mixed_pumped_storage_non_renewable,,GB
19466,10,2016,Hydro_Mixed_pumped_storage_renewable,218,GB
19467,10,2016,Other_non_renewable,,GB
19468,10,2016,Solar_PV,600,GB
19469,10,2016,Solar_Thermal,,GB
19470,10,2016,Waste_non_renewable,,GB
19471,10,2016,Waste_renewable,7,GB
19472,10,2016,Consumption_of_pumps,379,GB
19473,10,2016,Transmission losses,363,GB
19474,11,2016,Comments,,GB
19475,11,2016,Biomass,1132,GB
19476,11,2016,Fossil_Brown_coal_Lignite,,GB
19477,11,2016,Fossil_Coal_derived_gas,,GB
19478,11,2016,Fossil_Gas,13187,GB
19479,11,2016,Fossil_Hard_coal,3300,GB
19480,11,2016,Fossil_Oil,11,GB
19481,11,2016,Fossil_Oil_shale,,GB
19482,11,2016,Fossil_Peat,,GB
19483,11,2016,Geothermal,,GB
19484,11,2016,Hydro_Pure_pumped_Storage,,GB
19485,11,2016,Hydro_RunOfRiver_and_poundage,,GB
19486,11,2016,Hydro_Pure_storage,272,GB
19487,11,2016,Hydro_Marine,,GB
19488,11,2016,Nuclear,5885,GB
19489,11,2016,Other_renewable,,GB
19490,11,2016,Wind_offshore,1174,GB
19491,11,2016,Wind_onshore,1174,GB
19492,11,2016,Non_identified_net_gen,,GB
19493,11,2016,Imports,991,GB
19494,11,2016,Exports,414,GB
19495,11,2016,Biogas,,GB
19496,11,2016,Fossil_Mixed_fuels,,GB
19497,11,2016,Fossil_Other,,GB
19498,11,2016,Hydro_Mixed_pumped_storage_non_renewable,,GB
19499,11,2016,Hydro_Mixed_pumped_storage_renewable,214,GB
19500,11,2016,Other_non_renewable,,GB
19501,11,2016,Solar_PV,600,GB
19502,11,2016,Solar_Thermal,,GB
19503,11,2016,Waste_non_renewable,,GB
19504,11,2016,Waste_renewable,6,GB
19505,11,2016,Consumption_of_pumps,367,GB
19506,11,2016,Transmission losses,439,GB
19507,12,2016,Comments,,GB
19508,12,2016,Biomass,1480,GB
19509,12,2016,Fossil_Brown_coal_Lignite,,GB
19510,12,2016,Fossil_Coal_derived_gas,,GB
19511,12,2016,Fossil_Gas,12880,GB
19512,12,2016,Fossil_Hard_coal,3124,GB
19513,12,2016,Fossil_Oil,3,GB
19514,12,2016,Fossil_Oil_shale,,GB
19515,12,2016,Fossil_Peat,,GB
19516,12,2016,Geothermal,,GB
19517,12,2016,Hydro_Pure_pumped_Storage,,GB
19518,12,2016,Hydro_RunOfRiver_and_poundage,,GB
19519,12,2016,Hydro_Pure_storage,272,GB
19520,12,2016,Hydro_Marine,,GB
19521,12,2016,Nuclear,5972,GB
